episode,train_seed,train_throughput_mbps,mean_window_reward,total_reward,windows,packets,partial_windows,updates,loss,return_mean,return_std,return_min,return_max,gradient_norm,parameter_norm_before,parameter_norm_after,exploration_count,action_counts,validation_throughput_mbps,validation_probability,validation_zero_fraction,validation_longest_zero_run,gamma,epsilon,learning_rate,segment_count,segment_mean_throughput_mbps
334,774348,39.30676794871795,13.820274411211122,107438.81327275526,7774,159800,0,1,-0.024361275136470795,13.820274353027344,10.560809135437012,0.0,28.280651092529297,0.04408152401447296,26.658720016479492,26.66034507751465,2367,306 298 300 1070 2096 345 582 2778,nan,nan,nan,nan,0.99,0.3,0.0001,7774,36.50304806011862
335,774349,34.25971794871794,17.534255813597053,139064.18285763822,7931,150066,0,1,-0.018999435007572174,17.534255981445312,597.373291015625,0.0,53207.6015625,0.041554275900125504,26.66034507751465,26.661954879760742,2330,294 308 298 1241 3165 346 515 1765,nan,nan,nan,nan,0.99,0.3,0.0001,7931,31.44478394839269
336,774350,30.04341153846153,13.99016702762361,112928.62824697778,8072,141320,0,1,-0.023394430056214333,13.990166664123535,293.2745361328125,0.0,20602.8046875,0.04546372592449188,26.661954879760742,26.663551330566406,2415,279 295 352 2093 3054 348 504 1148,nan,nan,nan,nan,0.99,0.3,0.0001,8072,27.394147160353604
337,774351,34.46099102564102,22.285486840015043,177682.18657543993,7973,150583,0,1,-0.019049640744924545,22.28548812866211,592.8917236328125,0.0,49367.671875,0.04094897583127022,26.663551330566406,26.665128707885742,2411,311 291 301 2677 1147 330 487 2430,nan,nan,nan,nan,0.99,0.3,0.0001,7973,31.593805889563704
338,774352,48.92431794871794,19.904723174159887,147036.1900875191,7387,175543,0,1,-0.014182595536112785,19.904722213745117,9.780780792236328,0.0,28.280744552612305,0.0400867722928524,26.665128707885742,26.66667366027832,2194,267 282 286 252 919 317 592 4473,nan,nan,nan,nan,0.99,0.3,0.0001,7387,47.64586152171188
339,774353,45.35989615384613,17.729312315073855,133501.72173250612,7530,169252,0,1,-0.024667704477906227,17.729312896728516,10.67456340789795,0.0,28.280744552612305,0.039642125368118286,26.66667366027832,26.66822624206543,2271,256 315 287 857 965 349 524 3978,nan,nan,nan,nan,0.99,0.3,0.0001,7530,43.444473732817606
340,774354,34.22010897435898,12.245826686875732,97942.1218416321,7998,150432,0,1,-0.017579464241862297,12.245827674865723,101.7517318725586,0.0,9065.796875,0.03988446295261383,26.66822624206543,26.669754028320312,2460,286 275 306 2458 1640 341 498 2195,nan,nan,nan,nan,0.99,0.3,0.0001,7998,31.023328507417215
341,774355,32.32618846153846,10.516695670230522,84480.61631896178,8033,147970,0,1,-0.021543366834521294,10.516695976257324,31.76289939880371,0.0,2336.140869140625,0.04411301761865616,26.669754028320312,26.671279907226562,2398,277 304 305 2220 2262 336 579 1751,nan,nan,nan,nan,0.99,0.3,0.0001,8033,29.45336544771087
342,774356,31.431956410256426,16.71598754286524,134781.00755812242,8063,146280,0,1,-0.01816629245877266,16.715988159179688,331.48095703125,0.0,18747.810546875,0.03831031918525696,26.671279907226562,26.672794342041016,2411,297 300 304 2717 1746 299 542 1859,nan,nan,nan,nan,0.99,0.3,0.0001,8063,28.845030206727785
343,774357,29.087714102564107,13.769204449788395,112687.16921706822,8184,143753,0,1,-0.017310691997408867,13.769204139709473,387.00048828125,0.0,34230.953125,0.049825046211481094,26.672794342041016,26.674291610717773,2452,290 253 367 2252 3058 329 401 1235,nan,nan,nan,nan,0.99,0.3,0.0001,8184,26.177194114220214
344,774358,46.41025641025642,18.47350584723503,138218.7707490125,7482,170299,0,1,-0.01422856841236353,18.4735050201416,10.553682327270508,0.0,28.280744552612305,0.0424700602889061,26.674291610717773,26.675777435302734,2204,281 293 296 755 921 274 418 4245,nan,nan,nan,nan,0.99,0.3,0.0001,7482,44.72393071341991
345,774359,49.86923461538463,20.540915013003065,150708.6934504035,7337,176410,0,1,-0.008318024687469006,20.54091453552246,9.475764274597168,0.0,28.280744552612305,0.037682369351387024,26.675777435302734,26.677223205566406,2215,274 286 270 279 646 331 614 4638,nan,nan,nan,nan,0.99,0.3,0.0001,7337,48.87121217741578
346,774360,46.13878974358973,18.00707332756019,135287.1419099597,7513,169132,0,1,-0.0191783644258976,18.0070743560791,10.646652221679688,0.0,28.280744552612305,0.0362774096429348,26.677223205566406,26.678674697875977,2255,284 271 293 1003 735 310 533 4085,nan,nan,nan,nan,0.99,0.3,0.0001,7513,43.92373966189974
347,774361,39.30764230769229,15.585100397431184,120379.31546975847,7724,157866,0,1,-0.013908549211919308,15.585100173950195,104.86724090576172,0.0,8969.384765625,0.043103571981191635,26.678674697875977,26.68010902404785,2249,293 292 295 1479 1562 334 594 2876,nan,nan,nan,nan,0.99,0.3,0.0001,7724,37.05011496407306
348,774362,50.560155128205125,20.875707291775818,153102.43727788384,7334,177409,0,1,-0.005478355102241039,20.875707626342773,9.424964904785156,0.0,28.280744552612305,0.0402795672416687,26.68010902404785,26.681503295898438,2152,266 307 258 275 571 302 596 4760,nan,nan,nan,nan,0.99,0.3,0.0001,7334,49.336862893201236
349,774363,27.150108974358975,10.84975026713999,89477.89045310351,8247,138578,0,1,-0.014526794664561749,10.849750518798828,228.67361450195312,0.0,19363.71875,0.05559259653091431,26.681503295898438,26.682878494262695,2528,286 279 335 3066 2420 364 460 1038,nan,nan,nan,nan,0.99,0.3,0.0001,8247,24.22344464709315
350,774364,41.82285384615386,19.284869026424957,147625.67239728305,7655,162873,0,1,-0.016167141497135162,19.284870147705078,314.0170593261719,0.0,27394.16796875,0.05130923166871071,26.682878494262695,26.684253692626953,2348,259 285 286 1059 1633 335 571 3228,nan,nan,nan,nan,0.99,0.3,0.0001,7655,39.424297658404846
351,774365,41.47768846153848,15.081944117670563,115572.93777370952,7663,161741,0,1,-0.01596895232796669,15.081944465637207,10.475504875183105,0.0,28.280744552612305,0.03553235903382301,26.684253692626953,26.685625076293945,2355,276 294 295 850 2000 357 542 3050,nan,nan,nan,nan,0.99,0.3,0.0001,7663,39.01187839086901
352,774366,43.57054615384615,17.501432438457428,132538.3478564381,7573,164844,0,1,-0.014939076267182827,17.501432418823242,78.43685150146484,0.0,6779.97412109375,0.04228702560067177,26.685625076293945,26.686981201171875,2255,288 271 287 874 1424 333 576 3521,nan,nan,nan,nan,0.99,0.3,0.0001,7573,41.68749050702122
353,774367,47.42828717948718,18.933289583001965,141166.60713086266,7456,173676,0,1,-0.009365848265588284,18.93328857421875,10.08104133605957,0.0,28.280744552612305,0.03828459605574608,26.686981201171875,26.68831443786621,2196,270 285 254 273 1298 351 542 4184,nan,nan,nan,nan,0.99,0.3,0.0001,7456,45.865128791580304
354,774368,44.971328205128216,17.481488946536757,131792.9451679406,7539,168498,0,1,-0.017499491572380066,17.481491088867188,10.644739151000977,0.0,28.280744552612305,0.052432797849178314,26.68831443786621,26.68966293334961,2256,262 307 295 849 1030 325 603 3869,nan,nan,nan,nan,0.99,0.3,0.0001,7539,43.13202445250631
355,774369,35.96371923076922,22.223073528709126,175495.61165621597,7897,153677,0,1,-0.015895117074251175,22.223073959350586,807.41015625,0.0,71219.765625,0.03596040979027748,26.68966293334961,26.69101905822754,2434,300 307 307 1570 2209 363 524 2318,nan,nan,nan,nan,0.99,0.3,0.0001,7897,33.39735249980033
356,774370,37.9461858974359,15.784068729498824,123021.03167771384,7794,156005,0,1,-0.013124871999025345,15.784069061279297,215.56185913085938,0.0,19005.986328125,0.034114476293325424,26.69101905822754,26.692354202270508,2374,309 312 287 1456 1901 342 598 2590,nan,nan,nan,nan,0.99,0.3,0.0001,7794,35.49092479860579
357,774371,39.665914102564095,14.199835196407882,110929.11255433838,7812,160492,0,1,-0.01766008324921131,14.199835777282715,11.145691871643066,0.0,28.280744552612305,0.041312236338853836,26.692354202270508,26.69369888305664,2398,317 289 304 1643 1346 342 372 3200,nan,nan,nan,nan,0.99,0.3,0.0001,7812,36.55814660505156
358,774372,51.254278205128195,21.539084570187843,157450.70820807313,7310,178957,0,1,0.0005463066627271473,21.539085388183594,9.210407257080078,0.0,28.280744552612305,0.06280525028705597,26.69369888305664,26.69499397277832,2165,287 284 260 284 394 309 441 5052,nan,nan,nan,nan,0.99,0.3,0.0001,7310,50.31147204124809
359,774373,32.187247435897426,11.541471119045339,92608.7642592198,8024,145313,0,1,-0.017704978585243225,11.541471481323242,144.67672729492188,0.0,12944.212890625,0.04663756489753723,26.69499397277832,26.69631004333496,2432,317 320 274 2285 2263 375 542 1649,nan,nan,nan,nan,0.99,0.3,0.0001,8024,29.305853228850463
360,774374,35.598170512820516,14.041316058337669,110729.81843605086,7886,151336,0,1,-0.014417937025427818,14.041316986083984,153.47613525390625,0.0,12944.212890625,0.04007245972752571,26.69631004333496,26.697628021240234,2377,302 291 273 2055 1752 376 534 2304,nan,nan,nan,nan,0.99,0.3,0.0001,7886,32.80615849170351
361,774375,35.96517692307692,13.01729572281807,102420.08274713258,7868,151491,0,1,-0.013042223639786243,13.017294883728027,34.64133071899414,0.0,2153.448974609375,0.041048597544431686,26.697628021240234,26.69894027709961,2308,305 312 295 2430 1127 312 402 2686,nan,nan,nan,nan,0.99,0.3,0.0001,7868,33.46200514200417
362,774376,23.71094230769231,17.919637250371697,149413.9353935992,8338,130505,0,1,-0.013525871559977531,17.91963768005371,494.7540588378906,0.0,25114.21875,0.06207376718521118,26.69894027709961,26.700271606445312,2487,311 306 347 3844 2132 368 382 649,nan,nan,nan,nan,0.99,0.3,0.0001,8338,21.36224552742838
363,774377,41.43777692307691,19.31570482520125,148441.19158167162,7685,163422,0,1,-0.01589793711900711,19.315704345703125,354.2021484375,0.0,31047.326171875,0.04410592466592789,26.700271606445312,26.701608657836914,2366,303 299 287 1053 1583 361 540 3260,nan,nan,nan,nan,0.99,0.3,0.0001,7685,38.93473164533097
364,774378,42.51145384615385,18.627803019762055,142223.2760558833,7635,164759,0,1,-0.01165697444230318,18.627803802490234,249.5787353515625,0.0,21804.998046875,0.049121879041194916,26.701608657836914,26.70294761657715,2285,275 266 314 958 1533 401 561 3328,nan,nan,nan,nan,0.99,0.3,0.0001,7635,40.123421815421786
365,774379,40.202161538461525,14.405922148573113,111012.0360769044,7706,159898,0,1,-0.013233395293354988,14.405921936035156,11.61715030670166,0.0,462.961181640625,0.053017038851976395,26.70294761657715,26.704282760620117,2214,239 298 268 1046 2103 354 544 2855,nan,nan,nan,nan,0.99,0.3,0.0001,7706,37.71988550470406
366,774380,48.433796153846146,19.499559875589146,144550.23735774233,7413,174946,0,1,-0.0017898357473313808,19.49955940246582,9.827226638793945,0.0,28.280744552612305,0.06702546775341034,26.704282760620117,26.70558738708496,2208,288 279 258 277 970 379 675 4288,nan,nan,nan,nan,0.99,0.3,0.0001,7413,47.032540730162395
367,774381,46.064794871794874,17.883755172480964,133609.53489360528,7471,169259,0,1,-0.010592568665742874,17.88375473022461,10.13066291809082,0.0,28.280744552612305,0.050004322081804276,26.70558738708496,26.706897735595703,2239,275 275 279 376 1516 409 582 3760,nan,nan,nan,nan,0.99,0.3,0.0001,7471,44.2685522373433
368,774382,29.738153846153846,13.144117089174005,106204.46608052596,8080,140633,0,1,-0.014024833217263222,13.14411735534668,411.92877197265625,0.0,37031.86328125,0.058048661798238754,26.706897735595703,26.70824432373047,2440,306 296 312 2323 2773 397 561 1113,nan,nan,nan,nan,0.99,0.3,0.0001,8080,27.09381170840491
369,774383,27.79413333333333,17.59385511261505,144199.23650299295,8196,138646,0,1,-0.010874672792851925,17.593856811523438,466.6960754394531,0.0,35521.25390625,0.06646248698234558,26.70824432373047,26.709590911865234,2409,311 282 294 3214 2043 416 461 1176,nan,nan,nan,nan,0.99,0.3,0.0001,8196,25.33600728673138
370,774384,34.762758974358974,11.313398992400533,89488.98602988821,7910,149408,0,1,-0.01627328433096409,11.313399314880371,9.809065818786621,0.0,28.280744552612305,0.045660823583602905,26.709590911865234,26.710962295532227,2396,280 321 296 1845 2217 420 537 1995,nan,nan,nan,nan,0.99,0.3,0.0001,7910,31.91802892163671
371,774385,45.81429487179488,17.7883657536787,133128.1293005314,7484,170150,0,1,-0.009893267415463924,17.788366317749023,10.134194374084473,0.0,28.28071403503418,0.059833429753780365,26.710962295532227,26.71232795715332,2256,288 261 286 352 1502 401 649 3746,nan,nan,nan,nan,0.99,0.3,0.0001,7484,44.12133967105619
372,774386,50.47975897435898,20.94229941851904,153486.11243832603,7329,177886,0,1,0.0022795896511524916,20.942298889160156,9.359309196472168,0.0,28.280744552612305,0.10683593153953552,26.71232795715332,26.713653564453125,2153,272 283 297 266 466 359 619 4768,nan,nan,nan,nan,0.99,0.3,0.0001,7329,49.462534708255
373,774387,49.40289230769232,20.192126545849014,148876.5490225448,7373,175920,0,1,-0.004160843323916197,20.192129135131836,9.613255500793457,0.0,28.280744552612305,0.07749540358781815,26.713653564453125,26.714967727661133,2234,301 268 259 279 783 332 636 4516,nan,nan,nan,nan,0.99,0.3,0.0001,7373,48.175030553706286
374,774388,39.320451282051295,29.52569192458809,229385.1005621249,7769,158807,0,1,-0.014715182594954967,29.52569580078125,814.8411254882812,0.0,56691.3984375,0.06763611733913422,26.714967727661133,26.716304779052734,2331,262 314 295 1807 1157 374 424 3137,nan,nan,nan,nan,0.99,0.3,0.0001,7769,36.94531726874891
375,774389,37.13758717948719,34.77680328805726,271328.6192534227,7802,152840,0,1,-0.01608254387974739,34.77680587768555,1854.8843994140625,0.0,163513.953125,0.04723724350333214,26.716304779052734,26.71767807006836,2338,305 263 321 1391 2290 390 569 2274,nan,nan,nan,nan,0.99,0.3,0.0001,7802,34.35590473851988
376,774390,30.72530384615383,40.51111529914781,328950.2562290802,8120,144947,0,1,-0.013980207964777946,40.51111602783203,1187.970703125,0.0,75498.0859375,0.04862144589424133,26.71767807006836,26.719053268432617,2422,310 309 269 3408 975 397 463 1990,nan,nan,nan,nan,0.99,0.3,0.0001,8120,28.051732728090492
377,774391,43.70745128205128,16.382933884194134,124411.99991657026,7594,166286,0,1,-0.012527125887572765,16.3829345703125,10.508302688598633,0.0,28.280744552612305,0.04634074121713638,26.719053268432617,26.720455169677734,2310,283 298 283 490 1948 390 440 3463,nan,nan,nan,nan,0.99,0.3,0.0001,7594,41.31174898125148
378,774392,41.98015128205127,17.64356772142491,135202.65944927908,7663,163767,0,1,-0.01402423344552517,17.64356803894043,190.89511108398438,0.0,16700.51953125,0.06004681810736656,26.720455169677734,26.721874237060547,2291,278 278 301 1066 1481 466 508 3286,nan,nan,nan,nan,0.99,0.3,0.0001,7663,39.482927080348404
379,774393,29.980208974358977,8.696034979178151,70272.65866673864,8081,141074,0,1,-0.01820499636232853,8.69603443145752,8.294931411743164,0.0,235.7842254638672,0.08175195753574371,26.721874237060547,26.723339080810547,2369,321 281 278 2314 2724 528 542 1094,nan,nan,nan,nan,0.99,0.3,0.0001,8081,27.33537701853964
380,774394,42.49397564102563,23.57004036963313,180334.37886806307,7651,164339,0,1,-0.011981050483882427,23.570039749145508,508.8365478515625,0.0,42523.64453125,0.056125249713659286,26.723339080810547,26.72479820251465,2334,309 318 282 1375 869 406 453 3640,nan,nan,nan,nan,0.99,0.3,0.0001,7651,40.27746015765706
381,774395,24.663144871794874,22.46574837101324,187476.6701561055,8345,133264,0,1,-0.01813400909304619,22.46574592590332,833.037109375,0.0,52214.76953125,0.08870922029018402,26.72479820251465,26.72629165649414,2546,323 320 301 3456 2461 416 411 658,nan,nan,nan,nan,0.99,0.3,0.0001,8345,21.97575346980261
382,774396,30.204782051282038,9.398390524508507,76126.9632485189,8100,143591,0,1,-0.016764694824814796,9.39838981628418,21.6811580657959,0.0,1165.515380859375,0.06697587668895721,26.72629165649414,26.727834701538086,2477,291 353 322 2326 2443 459 526 1381,nan,nan,nan,nan,0.99,0.3,0.0001,8100,27.548561261647578
383,774397,40.325666666666656,15.319594552888303,118818.77535220167,7756,161984,0,1,-0.015041603706777096,15.319594383239746,73.3125991821289,0.0,6299.3837890625,0.04805249348282814,26.727834701538086,26.729379653930664,2337,265 287 298 1189 1759 475 503 2981,nan,nan,nan,nan,0.99,0.3,0.0001,7756,37.40550048667438
384,774398,39.91962564102563,14.130241209085876,109099.59237535205,7721,159229,0,1,-0.01321840938180685,14.130241394042969,10.215137481689453,0.0,28.28071403503418,0.05388069152832031,26.729379653930664,26.730934143066406,2389,313 296 320 772 2266 555 517 2683,nan,nan,nan,nan,0.99,0.3,0.0001,7721,37.42771081512323
385,774399,41.55051282051283,15.068335218132415,115709.74614003881,7679,164003,0,1,-0.01573149487376213,15.068336486816406,10.366230964660645,0.0,28.280744552612305,0.052569013088941574,26.730934143066406,26.732511520385742,2379,278 307 261 770 1895 596 616 2957,nan,nan,nan,nan,0.99,0.3,0.0001,7679,39.05100029478446
386,774400,46.50259871794872,18.199280884237808,136039.62460967762,7475,170890,0,1,-0.014123717322945595,18.199281692504883,10.143473625183105,0.0,28.280744552612305,0.05998382344841957,26.732511520385742,26.734100341796875,2198,274 286 294 337 1372 465 553 3895,nan,nan,nan,nan,0.99,0.3,0.0001,7475,44.71711523217565
387,774401,49.460858974358985,20.292172025677363,149857.69040962734,7385,175852,0,1,-0.013320406898856163,20.292171478271484,9.764284133911133,0.0,28.280744552612305,0.044592514634132385,26.734100341796875,26.735689163208008,2244,302 263 311 279 737 401 443 4650,nan,nan,nan,nan,0.99,0.3,0.0001,7385,48.187756284321964
388,774402,35.40096666666666,15.930651120439746,125708.76799139004,7891,152344,0,1,-0.01797529123723507,15.930651664733887,268.4358215332031,0.0,22710.318359375,0.04407012090086937,26.735689163208008,26.737293243408203,2347,280 286 282 1727 2052 591 609 2065,nan,nan,nan,nan,0.99,0.3,0.0001,7891,32.927135030742036
389,774403,28.371746153846154,24.48841663378529,201123.3658132786,8213,140284,0,1,-0.012787818908691406,24.488414764404297,761.9201049804688,0.0,56951.484375,0.04817648604512215,26.737293243408203,26.73889923095703,2456,314 348 288 3512 1412 449 404 1487,nan,nan,nan,nan,0.99,0.3,0.0001,8213,25.47647026225657
390,774404,32.56708846153846,15.067985184115761,120498.67751737374,7997,145721,0,1,-0.01766132563352585,15.067984580993652,447.2796630859375,0.0,40002.43359375,0.048560816794633865,26.73889923095703,26.74051856994629,2415,295 293 318 2178 2296 513 425 1680,nan,nan,nan,nan,0.99,0.3,0.0001,7997,29.64109813700297
